accuracy,loss,val_accuracy,val_loss,learning_rate
0.2967787981033325,1.9280354976654053,0.4469952881336212,1.5745136737823486,9.999999747378752e-05
0.410880446434021,1.6361452341079712,0.5178933143615723,1.4305033683776855,9.999999747378752e-05
0.45912671089172363,1.4881398677825928,0.5509790778160095,1.3256276845932007,9.999999747378752e-05
